test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
4123331856,190606892,"HUAWEI/WAS-LX1/HWWAS-H:7.0/HUAWEIWAS-LX1/C432B185:user/release-keys","2018-08-01 00:00:04","84.225.xxx.xxx",129428,36397,21,"Nagykanizsa","Hungary","HU",46.4500,16.9833,"ZNET Telekom Zrt.","Hungary","HU","Baranya","BA","Vajszlo",45.867,17.987,62.7275,"Telenor Hungary","1","Telenor HU","216","1",15,15,"HUAWEI","HWWAS-H","hi6250","HUAWEIWAS-LX1","HUAWEI","WAS-LX1","WAS-LX1","","268550",1,"Vajszló, Hungary","Vajszló","locality","Hungary","HU","Baranya","Sellyei","","7838",""
4123331859,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:04","92.0.xxx.xxx",26084,9539,7,"London","United Kingdom","GB",51.5171,-0.1062,"Structured Communications","United Kingdom","GB","Newham","NWM","Beckton",51.516,0.066,7.44228,"TalkTalk","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"London E6, UK","London","locality","United Kingdom","GB","England","Greater London","","E6",""
4123331860,169944756,"OnePlus/OnePlus3/OnePlus3:8.0.0/OPR1.170623.032/1807192224:user/release-keys","2018-08-01 00:00:04","107.77.xxx.xxx",75051,20162,38,"Gainesville, FL","United States","US",29.6516,-82.3248,"AT&T Wireless","United States","US","Florida","FL","North Miami Beach",25.873,-80.176,292.516,"AT&T Wireless","1","HOME","310","410",15,15,"OnePlus","OnePlus3","qcom","OPR1.170623.032","OnePlus","ONEPLUS A3000","OnePlus3","","174159107",1,"Miami Shores, FL, USA","Miami Shores","locality","United States","US","Florida","Miami-Dade County","","33138",""
4123331861,164672722,"samsung/trltedt/trlte:4.4.4/KTU84P/N910GDTU1ANK3:user/release-keys","2018-08-01 00:00:04","49.217.xxx.xxx",69785,13388,19,"Taichung","Taiwan","TW",24.1500,120.6667,"Chief Telecom","Taiwan","TW","Taichung City","TXG","Fengyuan",24.255,120.739,8.63197,"Taiwan Fixed Network","1","TW Mobile","466","97",15,15,"samsung","trlte","qcom","KTU84P","samsung","SM-N910G","trltedt","","107528936",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","420",""
4123331868,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:04","2.123.xxx.xxx",20593,1629,15,"Leeds","GB","GB",53.8100,-1.5500,"razorblue","United Kingdom","GB","City of Leeds","LDS","Leeds",53.800,-1.583,1.52606,"Be Un Limited","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Leeds, West Yorkshire LS12, UK","Leeds","locality","United Kingdom","GB","England","West Yorkshire","City of Leeds","LS12",""
4123331869,202053357,"alps/full_magc6735m_65u_1_m0/magc6735m_65u_1_m0:6.0/MRA58K/1477622934:user/test-keys","2018-08-01 00:00:05","94.254.xxx.xxx",2819,1158,24,"Warsaw","Poland","PL",52.2323,21.0084,"Supermedia","Poland","PL","UNKNOWN","??","UNKNOWN",52.239,21.036,1.27589,"Play","1","nju","260","3",15,15,"Picasso 4G","Picasso 4G","mt6735","MRA58K","Bluboo","Picasso 4G","Picasso 4G","","21654",2,"Poland","Poland","country","Poland","PL","","","","",""
4123331872,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:05","81.0.xxx.xxx",51686,54470,7,"Madrid","Spain","ES",40.4000,-3.6833,"MasMovil","Spain","ES","Community of Madrid","MD","Madrid",40.416,-3.683,1.15523,"Xtra Telecom SA","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Madrid, Madrid, Spain","Madrid","locality","Spain","ES","Community of Madrid","Madrid","Área Metropolitalitana y Corredor del Henares, Madrid","28009",""
4123331875,217655784,"motorola/montana/montana:7.1.1/NPPS26.102-55-11/18:user/release-keys","2018-08-01 00:00:05","157.37.xxx.xxx",12870,6901,44,"Surajgarh","India","IN",28.3075,75.7313,"Arichwal IT Services Private Limited","India","IN","Rajasthan","RJ","Jaipur",26.911,75.749,96.5961,"Jio","1","Vodafone IN","404","60",15,15,"motorola","montana","qcom","NPPS26.102-55-11","motorola","Moto G (5S)","montana","","255506",1,"Jaipur, Rajasthan 302001, India","Jaipur","locality","India","IN","Rajasthan","Jaipur","","302021",""
4123331876,213202700,"Xiaomi/omega/omega:6.0/MRA58K/V9.6.1.0.MHQCNFD:user/release-keys","2018-08-01 00:00:05","103.85.xxx.xxx",20208,18440,13,"Yangon","Myanmar","MM",16.8000,96.1500,"Myanmar Net","Republic of the Union of Myanmar","MM","Ayeyarwady Region","07","Pathein",17.022,95.309,57.6978,"Mytel","1","Telenor,MYTEL","414","6",15,15,"Xiaomi","omega","mt6797","MRA58K","Xiaomi","Redmi Pro","omega","","23061328",1,"Maubin, Myanmar (Burma)","Maubin","administrative_area_level_2","Republic of the Union of Myanmar","MM","Ayeyarwady","Maubin","","",""
4123331878,209629162,"Lenovo/PB2PLUS/PB2-670M:6.0/MRA58K/PB2-670M_S000050_171016_ROW:user/release-keys","2018-08-01 00:00:05","110.54.xxx.xxx",740,574,22,"Santa Rosa","Philippines","PH",14.2786,121.0967,"Skybroadband","Philippines","PH","Calabarzon","40","Tanauan",14.064,121.076,14.8734,"Globe Telecom","1","GLOBE","515","2",15,15,"Lenovo","PB2-670M","mt6735","MRA58K","LENOVO","Lenovo PB2-670M","PB2PLUS","","86433803",1,"Tanauan, Batangas, Philippines","Tanauan","locality","Philippines","PH","Calabarzon","Batangas","","",""
4123331879,215369623,"motorola/evert_n/evert_n:8.0.0/OPWS27.113-45-4/6:user/release-keys","2018-08-01 00:00:05","182.232.xxx.xxx",35817,39487,19,"Bangkok","Thailand","TH",13.7500,100.4833,"CAT Telecom","Thailand","TH","Bangkok","10","Bangkok",13.753,100.586,6.92502,"AIS Mobile","1","TRUE-H","520","0",15,15,"motorola","evert_n","qcom","OPWS27.113-45-4","motorola","moto g(6) plus","evert_n","","154010481",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10310",""
4123331880,168809349,"OPPO/CPH1609/CPH1609:7.1.1/N4F26M/1503148968:user/release-keys","2018-08-01 00:00:05","42.109.xxx.xxx",14374,4360,29,"Mumbai","India","IN",18.9647,72.8258,"Vodafone India","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Vodafone India","1","Vodafone IN","404","5",15,15,"OPPO","CPH1609","mt6755","N4F26M","OPPO","CPH1609","CPH1609","","36032",2,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400011",""
4123331885,178910053,"vivo/1601/1601:6.0/MRA58K/1529665157:user/release-keys","2018-08-01 00:00:05","206.189.xxx.xxx",2601,538,55,"Bekasi","Indonesia","ID",-6.2443,107.1479,"PT. Cyberplus Media Pratama","Indonesia","ID","West Java","JB","Rahayu",-6.457,107.055,16.072,"DigitalOcean, LLC","1","Indosat Ooredoo","510","1",17,17,"vivo","1601","mt6755","MRA58K","vivo","vivo 1601","1601","","8943188",1,"Jonggol, Jonggol, Bogor, West Java 16830, Indonesia","Jonggol","locality","Indonesia","ID","West Java","Bogor","Jonggol","16830",""
4123331888,175412230,"samsung/trhpltexx/trhplte:6.0.1/MMB29K/N910UXXS2DRA2:user/release-keys","2018-08-01 00:00:05","27.247.xxx.xxx",91918,5433,35,"Taipei","Taiwan","TW",25.0333,121.5333,"SEEDNET","Taiwan","TW","Taichung City","TXG","Nantun",24.131,120.647,83.6137,"Far EastTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","trhplte","universal5433","MMB29K","samsung","SM-N910U","trhpltexx","","131074061",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","408",""
4123331889,165381440,"Xiaomi/markw/markw:6.0.1/MMB29M/V9.5.3.0.MBEMIFA:user/release-keys","2018-08-01 00:00:05","217.118.xxx.xxx",4996,139,68,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Noutek","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.064,38.987,2.40484,"VimpelCom","1","Beeline","250","99",17,17,"Xiaomi","markw","qcom","MMB29M","Xiaomi","Redmi 4","markw","","15702074",1,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350072",""
4123331890,165680795,"samsung/j2xlteins/j2xlteins:6.0.1/MMB29Q/J210FDDU0ARE1:user/release-keys","2018-08-01 00:00:05","182.66.xxx.xxx",1224,647,66,"Kolkata","India","IN",22.5667,88.3667,"Hathway Cable & Datacom Ltd","India","IN","West Bengal","WB","UNKNOWN",22.569,88.369,0.282394,"Bharti Broadband","1","AirTel","405","51",17,17,"samsung","j2xlteins","sc8830","MMB29Q","samsung","SM-J210F","j2xlteins","","538934",2,"West Bengal, India","West Bengal","administrative_area_level_1","India","IN","West Bengal","","","",""
4123331892,100765928,"samsung/gt58ltexx/gt58lte:7.1.1/NMF26X/T355XXU1CQJ6:user/release-keys","2018-08-01 00:00:05","89.148.xxx.xxx",22118,3521,22,"Manama","Bahrain","BH",26.2361,50.5831,"Etisalcom","Bahrain","BH","Northern","17","Madinat Hamad",26.088,50.506,11.2642,"Bahrain Telecommunications Company (BATELCO) B.S.C","1","BATELCO","426","1",17,17,"samsung","gt58lte","qcom","NMF26X","samsung","SM-T355","gt58ltexx","","71205758",1,"Madinat Hamad‎, Bahrain","Madinat Hamad‎","locality","Bahrain","BH","Northern Governorate","","","",""
4123331893,169468972,"samsung/kltexx/klte:6.0.1/MMB29M/G900FXXS1CQC3:user/release-keys","2018-08-01 00:00:05","49.237.xxx.xxx",21867,17332,18,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.764,100.489,1.12869,"True Internet","1","TRUE-H","520","4",15,15,"samsung","klte","qcom","MMB29M","samsung","SM-G900F","kltexx","","26995456",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
4123331894,142131145,"samsung/hero2ltexx/hero2lte:8.0.0/R16NW/G935FXXU2EREM:user/release-keys","2018-08-01 00:00:05","106.208.xxx.xxx",26596,9172,16,"Chennai","India","IN",13.0827,80.2707,"Bharti Airtel Ltd","India","IN","Tamil Nadu","TN","Chennai",12.968,80.219,8.63095,"BHARTI Airtel","1","Airtel","404","40",15,15,"samsung","hero2lte","samsungexynos8890","R16NW","samsung","SM-G935F","hero2ltexx","","230822156",1,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600042",""
4123331895,189682492,"samsung/dreamltexx/dreamlte:8.0.0/R16NW/G950FXXS3CRG1:user/release-keys","2018-08-01 00:00:05","185.113.xxx.xxx",8978,21277,130,"Santa Cruz De Tenerife, Islas Canarias","Spain","ES",28.4636,-16.2518,"Grupo Redes.net","Spain","ES","Canary Islands","CN","Arico",28.177,-16.444,23.0138,"Ricardo Rodrigues Charneca","1","vodafone ES","214","1",15,15,"samsung","dreamlte","samsungexynos8895","R16NW","samsung","SM-G950F","dreamltexx","","97596169",1,"Arico, Santa Cruz de Tenerife, Spain","Arico","administrative_area_level_4","Spain","ES","Canary Islands","Santa Cruz de Tenerife","Abona, Arico","38589",""
4123331897,204046422,"htc/htc_asia_tw/htc_m8:6.0/MRA58K/689733.2:user/release-keys","2018-08-01 00:00:05","110.50.xxx.xxx",12844,6067,36,"Taipei","Taiwan","TW",25.0333,121.5333,"kbro Co., Ltd.","Taiwan","TW","Taipei City","TPE","Taipei",25.045,121.531,0.826368,"Vibo Telecom","1","台灣之星","466","89",15,15,"htc","htc_m8","qcom","MRA58K","HTC","HTC_M8x","htc_asia_tw","","104194819",1,"100, Taiwan, 台北市中正區梅花里","梅花里","administrative_area_level_4","Taiwan","TW","Taipei City","Zhongzheng District","梅花里","104",""
4123331899,209017139,"HUAWEI/MYA-U29/HWMYA-U6580:6.0/HUAWEIMYA-U29/C10B124:user/release-keys","2018-08-01 00:00:05","46.211.xxx.xxx",3872,2622,47,"Kiev","Ukraine","UA",50.4500,30.5233,"Volia","Ukraine","UA","Kyivs'ka oblast","32","Boryspil",50.367,30.922,18.479,"Kyivstar PJSC","1","KYIVSTAR","255","3",17,17,"HUAWEI","HWMYA-U6580","mt6580","HUAWEIMYA-U29","HUAWEI","MYA-U29","MYA-U29","","33241009",1,"Boryspil', Kyivs'ka oblast, Ukraine","Boryspil'","locality","Ukraine","UA","Kyivs'ka oblast","Boryspil's'ka city council","","08301",""
4123331915,217655812,"Letv/LeMax2_WW/le_x2:6.0.1/FGXOSOP5801910121S/letv10120105:user/release-keys","2018-08-01 00:00:06","37.159.xxx.xxx",14595,467,38,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Italy","IT","Liguria","42","Spotorno",44.226,8.411,93.7369,"Vodafone Italia","1","vodafone IT","222","10",15,15,"LeEco","le_x2","qcom","FEXCNFN5902605092S","LeMobile","Le X820","LeMax2_CN","","4895263",1,"Spotorno SV, Italy","Spotorno","locality","Italy","IT","Liguria","Province of Savona","Spotorno","17028",""
4123331918,210374262,"Lenovo/PB2PLUS/PB2-670M:6.0/MRA58K/PB2-670M_S000050_171016_ROW:user/release-keys","2018-08-01 00:00:06","110.54.xxx.xxx",2359,1402,46,"Quezon City","Philippines","PH",14.6300,121.0300,"Globe Telecom","Philippines","PH","Central Luzon","03","San Miguel",15.131,120.993,34.7975,"Globe Mobile","1","GLOBE","515","2",15,15,"Lenovo","PB2-670M","mt6735","MRA58K","LENOVO","Lenovo PB2-670M","PB2PLUS","","85915917",1,"San Miguel, Bulacan, Philippines","San Miguel","locality","Philippines","PH","Central Luzon","Bulacan","","",""
4123331920,177131926,"lge/lucye_global_com/lucye:8.0.0/OPR1.170623.032/181381546e11e:user/release-keys","2018-08-01 00:00:06","5.90.xxx.xxx",5335,4014,39,"Florence","Italy","IT",43.7833,11.2500,"IVO by D.t.s. S.r.l.","Italy","IT","Tuscany","52","Pistoia",43.922,10.902,19.7959,"Vodafone Italia","1","ho.","222","10",17,11,"lge","lucye","lucye","OPR1.170623.032","LGE","LG-H870DS","lucye_global_com","","794340",1,"Pistoia PT, Italy","Pistoia","locality","Italy","IT","Tuscany","Province of Pistoia","Pistoia","51100",""
4123331922,192346937,"samsung/c9ltedd/c9lte:7.1.1/NMF26X/C900FDDU1BRD1:user/release-keys","2018-08-01 00:00:07","223.237.xxx.xxx",40015,15466,35,"Hyderabad","India","IN",17.3700,78.4800,"Excell Media","India","IN","Telangana","TG","Hyderabad",17.375,78.474,0.520569,"BHARTI Airtel","1","Airtel","404","49",15,15,"samsung","c9lte","qcom","NMF26X","samsung","SM-C900F","c9ltedd","","245782539",2,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","",""
4123331923,215170843,"OPPO/CPH1819/CPH1819:8.1.0/O11019/1529039957:user/release-keys","2018-08-01 00:00:07","157.51.xxx.xxx",9800,3096,56,"Chennai","India","IN",13.0827,80.2707,"Speedtest.net","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Jio","1","Jio 4G","405","869",15,15,"OPPO","CPH1819","mt6771","O11019","OPPO","CPH1819","CPH1819","","",2,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600009",""
4123331924,201933105,"samsung/dreamltexx/dreamlte:8.0.0/R16NW/G950FXXU2CRF7:user/release-keys","2018-08-01 00:00:07","39.10.xxx.xxx",13087,14153,22,"Nantou","Taiwan","TW",23.9610,120.9719,"Taiwan Mobile","Taiwan","TW","Taiwan Province","04","Zhizhuang",24.040,121.155,12.8433,"Far EasTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","dreamlte","samsungexynos8895","R16NW","samsung","SM-G950F","dreamltexx","","138277653",1,"Ren'ai, Ren’ai Township, Nantou County, Taiwan 546","Ren'ai","locality","Taiwan","TW","Taiwan Province","Nantou County","Ren’ai Township","546",""
4123331926,191677579,"OPPO/CPH1723/CPH1723:7.1.1/N6F26Q/1523272681:user/release-keys","2018-08-01 00:00:07","114.4.xxx.xxx",2755,497,37,"Jakarta","Indonesia","ID",-6.1745,106.8227,"Biznet Networks","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.460709,"PT Indosat Tbk.","1","INDOSAT","510","1",17,17,"OPPO","CPH1723","mt6763","N6F26Q","OPPO","CPH1723","CPH1723","","8426102",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110",""
4123331929,140328891,"samsung/nobleltedv/noblelte:5.1.1/LMY47X/N920IDVU2AOJD:user/release-keys","2018-08-01 00:00:07","182.1.xxx.xxx",19870,4256,23,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Telekomunikasi Indonesia","Indonesia","ID","East Java","JI","Surabaya",-7.276,112.806,5.0604,"Telkomsel","1","TELKOMSEL","510","10",17,17,"samsung","noblelte","samsungexynos7420","LMY47X","samsung","SM-N920I","nobleltedv","","41467824",1,"Surabaya, Surabaya City, East Java, Indonesia","Surabaya","locality","Indonesia","ID","East Java","Surabaya City","","60112",""
4123331931,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:07","95.45.xxx.xxx",19034,10005,9,"Waterford","Ireland","IR",52.2567,-7.1292,"Irish Telecom","Ireland","IE","Munster","M","Cobh",51.857,-8.299,56.9185,"Eir Broadband","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Ballyvoloon, Co. Cork, Ireland","Ballyvoloon","neighborhood","Ireland","IE","Cork","Cork","","P24 RK63",""
4123331942,216543992,"samsung/j7y17ltextc/j7y17lte:7.0/NRD90M/J730GMDXU3ARF2:user/release-keys","2018-08-01 00:00:07","106.220.xxx.xxx",13490,3566,20,"Pune","India","IN",18.5203,73.8567,"Sheng Li Telecom","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"BHARTI Airtel","1","AirTel","404","90",15,15,"samsung","j7y17lte","samsungexynos7870","NRD90M","samsung","SM-J730GM","j7y17ltextc","","213721346",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001",""
4123331943,216173479,"lge/p1_global_com/p1:6.0/MRA58K/16293194481ff:user/release-keys","2018-08-01 00:00:07","27.61.xxx.xxx",9491,5118,36,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","India","IN","Gujarat","GJ","Ahmedabad",23.033,72.616,2.34716,"BHARTI Airtel","1","AirTel","404","98",15,15,"lge","p1","p1","MRA58K","LGE","LG-H818","p1_global_com","","",2,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018",""
4123331945,180276721,"samsung/greatltexx/greatlte:8.0.0/R16NW/N950FXXS4CRG1:user/release-keys","2018-08-01 00:00:07","37.159.xxx.xxx",8171,783,38,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Campania","72","Naples",40.833,14.250,117.03,"Vodafone Italia","1","vodafone IT","222","10",15,17,"samsung","greatlte","samsungexynos8895","R16NW","samsung","SM-N950F","greatltexx","","11197091",2,"Naples, Italy","Naples","locality","Italy","IT","Campania","Metropolitan City of Naples","Naples","80132",""
4123331950,217651987,"KDDI/SCV33_jp_kdi/SCV33:7.0/NRD90M/SCV33KDU1BRE1:user/release-keys","2018-08-01 00:00:07","106.139.xxx.xxx",43936,5722,80,"Chatan","Japan","JP",26.3167,127.7667,"GLBB Japan KK","Japan","JP","Okinawa Prefecture","47","Ginowan",26.295,127.777,1.62225,"au one net","1","KDDI","440","51",15,15,"KDDI","SCV33","qcom","R16NW","samsung","SCV33","SCV33_jp_kdi","","153756163",1,"Ginowan, Okinawa Prefecture, Japan","Ginowan","locality","Japan","JP","Okinawa Prefecture","","","901-2202",""
4123331951,210565919,"google/marlin/marlin:8.1.0/OPM4.171019.021.P1/4820305:user/release-keys","2018-08-01 00:00:07","46.135.xxx.xxx",13448,4017,24,"Prague","Czech Republic","CZ",50.0833,14.4167,"Vodafone CZ","Czech Republic","CZ","UNKNOWN","??","UNKNOWN",50.084,14.411,0.265257,"Vodafone Czech Republic","1","Vodafone CZ","230","3",17,17,"google","marlin","marlin","PPR1.180610.009","Google","Pixel XL","marlin","","323115",2,"Czech Republic","Czech Republic","country","Czech Republic","CZ","","","","",""
4123331953,144171832,"Huawei/PLE/hwple703l:5.1.1/HuaweiMediaPad/PLE-701LC100B003:user/release-keys","2018-08-01 00:00:08","196.149.xxx.xxx",39139,22912,33,"Giza","Egypt","EG",30.0131,31.2089,"Vodafone Egypt","Egypt","EG","Red Sea Governorate","BA","Hurghada",27.377,33.670,235.625,"Vodafone Egypt","1","Vodafone","602","2",15,15,"Huawei","hwple703l","qcom","HuaweiMediaPad","HUAWEI","PLE-701L","PLE","","156864515",1,"Hurghada, Qesm Hurghada, Red Sea Governorate, Egypt","Hurghada","locality","Egypt","EG","Red Sea Governorate","Qesm Hurghada","","",""
4123331955,213873927,"asus/WW_X00TD/ASUS_X00T_2:8.1.0/OPM1/15.2016.1805.318-20180712:user/release-keys","2018-08-01 00:00:08","49.15.xxx.xxx",2596,211,77,"Coimbatore","IN","IN",11.0183,76.9725,"Bharti Airtel Ltd","India","IN","Kerala","KL","Chulur",11.320,75.934,73.4589,"Idea Cellular","1","IDEA","404","19",15,15,"asus","ASUS_X00T_2","qcom","OPM1","asus","ASUS_X00TD","WW_X00TD","","11511598",1,"Kattangal, Kerala, India","Kattangal","locality","India","IN","Kerala","Kozhikode","","673601",""
